word,rating
emphacized,0.7696493349455864
present,1.1544740024183797
window,0.7696493349455864
lighted,0.7696493349455864
institution,0.7696493349455864
feared,0.7696493349455864
praying,0.7696493349455864
fellow,1.9241233373639661
unsuspended,0.7696493349455864
winter,0.7696493349455864
degree,0.7696493349455864
showed,1.5392986698911728
would'st,0.7696493349455864
content,0.7696493349455864
hallow,1.9241233373639661
follows,1.1544740024183797
waking,2.3089480048367594
decline,0.7696493349455864
parting,0.7696493349455864
flight,2.3089480048367594
night's,0.7696493349455864
withdraw,1.1544740024183797
finger,1.1544740024183797
muffled,0.7696493349455864
ceased,2.3089480048367594
nothing,0.7696493349455864
stapled,0.7696493349455864
emerge,0.7696493349455864
herein,0.7696493349455864
failed,1.5392986698911728
pleader,0.7696493349455864
sought,1.5392986698911728
tumbled,1.9241233373639661
adored,1.1544740024183797
caution,0.7696493349455864
enable,1.1544740024183797
banker,0.7696493349455864
father,1.9241233373639661
celebrates,0.7696493349455864
gentle,0.7696493349455864
repose,0.7696493349455864
rowing,1.5392986698911728
chance,1.5392986698911728
health,1.1544740024183797
whittle,0.7696493349455864
handle,0.7696493349455864
narrow,0.7696493349455864
others,0.7696493349455864
forest,0.7696493349455864
notice,0.7696493349455864
sufficiency,0.7696493349455864
achieved,0.7696493349455864
breadth,0.7696493349455864
relief,0.7696493349455864
warming,0.7696493349455864
competition,0.7696493349455864
certainty,0.7696493349455864
living,1.5392986698911728
traverse,0.7696493349455864
garret,0.7696493349455864
leaving,1.9241233373639661
dripping,1.1544740024183797
follow,1.5392986698911728
loving,0.7696493349455864
bustle,0.7696493349455864
sealed,1.1544740024183797
pierce,1.1544740024183797
victory,0.7696493349455864
time's,0.7696493349455864
dissolve,0.7696493349455864
eclipse,0.7696493349455864
easter,2.3089480048367594
leaking,1.5392986698911728
remote,0.7696493349455864
baffled,0.7696493349455864
embarrassed,0.7696493349455864
surely,0.7696493349455864
compensates,0.7696493349455864
former,1.1544740024183797
miner's,0.7696493349455864
a'glow,0.7696493349455864
vailing,1.1544740024183797
glowing,0.7696493349455864
corner,0.7696493349455864
wrestled,1.1544740024183797
sentence,0.7696493349455864
clause,0.7696493349455864
manner,0.7696493349455864
matter,1.1544740024183797
partaken,0.7696493349455864
playing,1.9241233373639661
either,1.1544740024183797
curtain,1.1544740024183797
farther,0.7696493349455864
service,0.7696493349455864
rewarded,0.7696493349455864
hearse,0.7696493349455864
spring,1.9241233373639661
rumble,2.6937726723095525
waiting,1.5392986698911728
father's,0.7696493349455864
rubber,1.1544740024183797
sailing,1.9241233373639661
reside,1.1544740024183797
stream,0.7696493349455864
coward,0.7696493349455864
weeping,0.7696493349455864
accept,0.7696493349455864
hesitates,0.7696493349455864
stooped,0.7696493349455864
trance,0.7696493349455864
harvest,0.7696493349455864
reverse,1.1544740024183797
season,0.7696493349455864
trifle,0.7696493349455864
invest,0.7696493349455864
letting,0.7696493349455864
covered,0.7696493349455864
rafter,0.7696493349455864
believe,0.7696493349455864
hesitate,0.7696493349455864
secures,1.5392986698911728
quality,0.7696493349455864
apprehension,0.7696493349455864
wealth,1.1544740024183797
beside,0.7696493349455864
breathes,1.1544740024183797
sitting,0.7696493349455864
peninsular,0.7696493349455864
learned,0.7696493349455864
wonder,1.5392986698911728
breeze,0.7696493349455864
covert,1.5392986698911728
staying,1.9241233373639661
tolling,1.5392986698911728
longer,0.7696493349455864
needle,0.7696493349455864
resist,0.7696493349455864
getting,0.7696493349455864
hearing,1.5392986698911728
escape,1.1544740024183797
compare,0.7696493349455864
appareled,0.7696493349455864
frilled,1.1544740024183797
pursued,0.7696493349455864
yellow,0.7696493349455864
loosed,0.7696493349455864
retires,0.7696493349455864
obscure,0.7696493349455864
denote,0.7696493349455864
enforce,0.7696493349455864
expends,0.7696493349455864
strove,0.7696493349455864
achieve,0.7696493349455864
efface,0.7696493349455864
transport's,1.1544740024183797
peninsula,0.7696493349455864
witness,0.7696493349455864
consumes,0.7696493349455864
wife's,0.7696493349455864
taught,0.7696493349455864
leaped,1.5392986698911728
socket,0.7696493349455864
resents,0.7696493349455864
cleaving,0.7696493349455864
would'nt,1.1544740024183797
troubled,0.7696493349455864
castle,0.7696493349455864
exhilirate,0.7696493349455864
debase,0.7696493349455864
confirm,0.7696493349455864
gushed,1.1544740024183797
praise,1.1544740024183797
caused,1.1544740024183797
solder,1.1544740024183797
palace,1.1544740024183797
suffice,0.7696493349455864
missing,0.7696493349455864
created,2.3089480048367594
pasted,2.3089480048367594
longed,0.7696493349455864
minute,0.7696493349455864
riding,0.7696493349455864
change,1.5392986698911728
love's,1.1544740024183797
sallow,1.5392986698911728
pasture,0.7696493349455864
remanded,0.7696493349455864
clover's,0.7696493349455864
closed,1.5392986698911728
befell,0.7696493349455864
plight,1.5392986698911728
printed,0.7696493349455864
mailed,1.9241233373639661
stroke,1.5392986698911728
disclosed,1.1544740024183797
danced,1.1544740024183797
slipper,1.1544740024183797
resign,0.7696493349455864
reckons,0.7696493349455864
relate,0.7696493349455864
setting,1.1544740024183797
misery,0.7696493349455864
infinite,1.1544740024183797
savior,0.7696493349455864
billion,0.7696493349455864
banner,1.5392986698911728
chancel,1.5392986698911728
broker,1.1544740024183797
belief,1.5392986698911728
scanty,0.7696493349455864
fumbled,1.9241233373639661
puzzled,0.7696493349455864
ticked,1.1544740024183797
befall,0.7696493349455864
locked,1.9241233373639661
indifferent,0.7696493349455864
watched,0.7696493349455864
imperceptible,0.7696493349455864
revere,1.1544740024183797
industrious,0.7696493349455864
reward,0.7696493349455864
tilled,1.9241233373639661
founded,0.7696493349455864
border,1.1544740024183797
continent,0.7696493349455864
breathed,0.7696493349455864
prince,1.1544740024183797
recollected,0.7696493349455864
retain,0.7696493349455864
could'st,0.7696493349455864
dazzle,0.7696493349455864
pleading,0.7696493349455864
bending,0.7696493349455864
priest,0.7696493349455864
reduce,1.1544740024183797
hunger,0.7696493349455864
advance,0.7696493349455864
symptom,0.7696493349455864
effaces,0.7696493349455864
traced,0.7696493349455864
darling,1.1544740024183797
borrow,1.1544740024183797
dwells,1.5392986698911728
bumble,1.9241233373639661
trouble,0.7696493349455864
pocket,0.7696493349455864
perceives,0.7696493349455864
planet,1.1544740024183797
angled,1.1544740024183797
mangle,1.9241233373639661
wished,0.7696493349455864
stayed,1.5392986698911728
making,0.7696493349455864
dreary,0.7696493349455864
renounced,0.7696493349455864
pleased,1.5392986698911728
hav'nt,0.7696493349455864
struggle,0.7696493349455864
tumble,2.3089480048367594
bolder,1.1544740024183797
dressed,0.7696493349455864
dimple,1.1544740024183797
consumed,0.7696493349455864
escaped,0.7696493349455864
travelling,0.7696493349455864
mountain,0.7696493349455864
weighs,1.5392986698911728
length,0.7696493349455864
presume,1.1544740024183797
taking,1.1544740024183797
sovreign,0.7696493349455864
vailed,2.3089480048367594
reprieve,0.7696493349455864
growing,1.5392986698911728
palate,1.9241233373639661
repeal,0.7696493349455864
titled,0.7696493349455864
charter,1.1544740024183797
candle,0.7696493349455864
fife's,1.1544740024183797
accident,0.7696493349455864
carriage,0.7696493349455864
paused,1.5392986698911728
easing,0.7696493349455864
prepares,0.7696493349455864
developed,0.7696493349455864
retired,0.7696493349455864
insect,0.7696493349455864
burrowed,0.7696493349455864
dandelion's,0.7696493349455864
buttercup's,0.7696493349455864
escutcheon,0.7696493349455864
tipped,1.9241233373639661
billow,0.7696493349455864
unfold,0.7696493349455864
flying,1.1544740024183797
soldier,0.7696493349455864
height,1.1544740024183797
walked,1.1544740024183797
groped,0.7696493349455864
retriever,0.7696493349455864
stimulates,0.7696493349455864
menace,0.7696493349455864
enforces,0.7696493349455864
extent,1.1544740024183797
combined,0.7696493349455864
computed,0.7696493349455864
designed,0.7696493349455864
witheld,0.7696493349455864
brought,1.1544740024183797
sailor,0.7696493349455864
soaring,0.7696493349455864
shutter,0.7696493349455864
accompanies,0.7696493349455864
thread,0.7696493349455864
endeavour,0.7696493349455864
licked,1.9241233373639661
parched,0.7696493349455864
fringed,1.1544740024183797
barred,0.7696493349455864
panting,0.7696493349455864
abides,0.7696493349455864
traversed,0.7696493349455864
regard,1.1544740024183797
reserve,0.7696493349455864
nibble,0.7696493349455864
fitter,0.7696493349455864
puzzle,0.7696493349455864
spoken,0.7696493349455864
spared,1.5392986698911728
buckle,0.7696493349455864
smiled,1.1544740024183797
tilling,1.5392986698911728
singing,1.5392986698911728
minded,0.7696493349455864
farmer,1.5392986698911728
letter,1.1544740024183797
locking,1.1544740024183797
deposes,0.7696493349455864
humble,1.9241233373639661
denotes,0.7696493349455864
warmer,0.7696493349455864
consternation,0.7696493349455864
distinguished,0.7696493349455864
procure,0.7696493349455864
withdraws,0.7696493349455864
unfurnished,0.7696493349455864
firmer,0.7696493349455864
rattle,1.5392986698911728
supply,0.7696493349455864
wanted,1.1544740024183797
wondered,0.7696493349455864
altitude,0.7696493349455864
derives,1.1544740024183797
star's,0.7696493349455864
madder,0.7696493349455864
strive,2.3089480048367594
fumble,2.3089480048367594
recedes,0.7696493349455864
invite,1.1544740024183797
staring,1.9241233373639661
mocking,0.7696493349455864
yesterday's,0.7696493349455864
tide's,0.7696493349455864
saying,2.3089480048367594
sorrow,0.7696493349455864
excellenter,0.7696493349455864
demand,0.7696493349455864
stranger's,0.7696493349455864
mingled,0.7696493349455864
rested,0.7696493349455864
trough,1.5392986698911728
furnished,0.7696493349455864
whiter,1.5392986698911728
stature,1.1544740024183797
bearing,1.9241233373639661
alight,1.5392986698911728
secure,1.1544740024183797
empire,0.7696493349455864
invests,0.7696493349455864
denies,0.7696493349455864
speaks,1.1544740024183797
weather,0.7696493349455864
county,1.9241233373639661
tradition's,0.7696493349455864
reached,0.7696493349455864
caught,0.7696493349455864
dwelling,0.7696493349455864
battle,1.1544740024183797
parade,0.7696493349455864
leaned,1.5392986698911728
winced,1.5392986698911728
aurora,0.7696493349455864
your's,0.7696493349455864
played,1.1544740024183797
unwind,0.7696493349455864
hanged,1.1544740024183797
receives,1.1544740024183797
branch,0.7696493349455864
married,0.7696493349455864
reading,0.7696493349455864
wailing,1.5392986698911728
drowning,0.7696493349455864
burned,0.7696493349455864
prance,0.7696493349455864
seeking,0.7696493349455864
mourner,0.7696493349455864
jealousy,0.7696493349455864
nearly,0.7696493349455864
waited,1.1544740024183797
struggled,1.1544740024183797
scarce,0.7696493349455864
placed,1.9241233373639661
ponders,0.7696493349455864
dimpled,0.7696493349455864
unsuspected,0.7696493349455864
trusty,1.1544740024183797
whimper,0.7696493349455864
willing,0.7696493349455864
tarried,0.7696493349455864
bubble,1.5392986698911728
compose,0.7696493349455864
slipped,1.1544740024183797
fallow,1.9241233373639661
independent,0.7696493349455864
derive,1.5392986698911728
desire,0.7696493349455864
remove,1.1544740024183797
heresy,0.7696493349455864
filling,1.1544740024183797
allure,0.7696493349455864
closet,1.5392986698911728
honesty,0.7696493349455864
reluctantly,0.7696493349455864
hinder,1.5392986698911728
reversed,1.1544740024183797
depose,1.1544740024183797
minuter,0.7696493349455864
enlarged,0.7696493349455864
concluded,0.7696493349455864
fierce,0.7696493349455864
flavor,0.7696493349455864
invited,0.7696493349455864
firmamental,1.1544740024183797
earning,0.7696493349455864
tasted,2.3089480048367594
wrought,0.7696493349455864
painter,1.1544740024183797
leader,0.7696493349455864
menaced,0.7696493349455864
roaring,0.7696493349455864
established,0.7696493349455864
danger,0.7696493349455864
shared,3.0785973397823456
recollection,0.7696493349455864
project,0.7696493349455864
morrow,1.1544740024183797
seeing,1.1544740024183797
caress,0.7696493349455864
hunted,1.1544740024183797
received,0.7696493349455864
lover's,1.1544740024183797
painted,1.5392986698911728
pleiad,0.7696493349455864
heeding,0.7696493349455864
withhold,0.7696493349455864
bowing,0.7696493349455864
dangled,1.5392986698911728
pointer,0.7696493349455864
decade,0.7696493349455864
hither,1.5392986698911728
inquire,0.7696493349455864
wincing,0.7696493349455864
walking,0.7696493349455864
bridge,1.9241233373639661
staple,1.5392986698911728
buckled,0.7696493349455864
hollow,1.1544740024183797
endured,1.1544740024183797
blamed,0.7696493349455864
plated,1.9241233373639661
latter,1.1544740024183797
accent,0.7696493349455864
interval,0.7696493349455864
lighter,0.7696493349455864
wrinkled,0.7696493349455864
charge,0.7696493349455864
pointed,1.1544740024183797
bearer,0.7696493349455864
simply,0.7696493349455864
willed,1.5392986698911728
outgrow,0.7696493349455864
confided,0.7696493349455864
babbler,1.1544740024183797
conclude,0.7696493349455864
bought,2.6937726723095525
string,2.3089480048367594
mumbled,1.1544740024183797
advanced,0.7696493349455864
pushed,0.7696493349455864
crease,1.5392986698911728
double,0.7696493349455864
estate,0.7696493349455864
sleepy,0.7696493349455864
player,1.1544740024183797
casket,0.7696493349455864
create,1.1544740024183797
carved,0.7696493349455864
procures,0.7696493349455864
destitution,0.7696493349455864
reminded,0.7696493349455864
defaced,0.7696493349455864
matched,0.7696493349455864
astray,0.7696493349455864
leading,2.3089480048367594
deserve,0.7696493349455864
dissolved,0.7696493349455864
obscures,0.7696493349455864
appeased,0.7696493349455864
enables,0.7696493349455864
philosopher,0.7696493349455864
allured,1.1544740024183797
assured,0.7696493349455864
believed,0.7696493349455864
fading,0.7696493349455864
rambled,0.7696493349455864
strong,0.7696493349455864
thosoever,0.7696493349455864
perishes,0.7696493349455864
inland,1.5392986698911728
ramble,1.5392986698911728
divide,1.1544740024183797
lodging,0.7696493349455864
here's,1.1544740024183797
select,0.7696493349455864
retrieve,1.1544740024183797
disappeared,0.7696493349455864
pieced,0.7696493349455864
dearer,0.7696493349455864
receive,0.7696493349455864
breathe,1.5392986698911728
sagest,0.7696493349455864
pervades,0.7696493349455864
related,0.7696493349455864
hopped,0.7696493349455864
waxing,1.1544740024183797
assembly,0.7696493349455864
plumed,0.7696493349455864
flashing,0.7696493349455864
situated,0.7696493349455864
larder,1.1544740024183797
ranged,1.9241233373639661
spelled,0.7696493349455864
solace,0.7696493349455864
falter,0.7696493349455864
mangled,1.9241233373639661
peasant,0.7696493349455864
closer,1.9241233373639661
thereon,0.7696493349455864
zero,0.7696493349455864
tinder,1.5392986698911728
bravo,0.7696493349455864
swerve,1.1544740024183797
stimulate,1.5392986698911728
prayed,1.1544740024183797
firmament's,1.1544740024183797
babble,1.5392986698911728
depart,0.7696493349455864
learns,1.9241233373639661
design,0.7696493349455864
sprang,0.7696493349455864
packed,1.1544740024183797
reserved,1.1544740024183797
reveal,1.1544740024183797
emerged,0.7696493349455864
conjectured,1.1544740024183797
charged,1.5392986698911728
maimed,0.7696493349455864
incites,0.7696493349455864
infiniter,0.7696493349455864
ragged,1.1544740024183797
enlarge,0.7696493349455864
hearth,2.3089480048367594
broken,0.7696493349455864
pledge,0.7696493349455864
coroner,0.7696493349455864
crowned,0.7696493349455864
robbed,1.1544740024183797
gaping,0.7696493349455864
wherein,1.1544740024183797
ponder,1.9241233373639661
contract,0.7696493349455864
knowest,0.7696493349455864
breaker,0.7696493349455864
thither,0.7696493349455864
kissed,0.7696493349455864
traveller's,1.1544740024183797
practise,1.1544740024183797
requires,0.7696493349455864
triumph,0.7696493349455864
feeling,0.7696493349455864
aptitude,0.7696493349455864
cipher,0.7696493349455864
fringe,0.7696493349455864
mower's,0.7696493349455864
wondering,0.7696493349455864
retrieves,1.1544740024183797
driven,0.7696493349455864
interrupting,0.7696493349455864
wrestler,1.5392986698911728
pondered,0.7696493349455864
desired,0.7696493349455864
nearing,1.5392986698911728
regarded,0.7696493349455864
raised,0.7696493349455864
prepare,0.7696493349455864
denied,0.7696493349455864
secured,1.1544740024183797
mottle,0.7696493349455864
ringed,1.1544740024183797
hissed,0.7696493349455864
pursue,1.1544740024183797
prater,1.5392986698911728
ladder,1.5392986698911728
situate,0.7696493349455864
article,0.7696493349455864
pervade,0.7696493349455864
inscrutable,0.7696493349455864
particle,0.7696493349455864
daring,1.9241233373639661
warning,1.1544740024183797
chapter,0.7696493349455864
other's,0.7696493349455864
auroran,0.7696493349455864
hesitated,0.7696493349455864
required,0.7696493349455864
lasted,1.1544740024183797
vanished,0.7696493349455864
thrill,1.1544740024183797
missed,1.1544740024183797
changed,2.3089480048367594
splashing,0.7696493349455864
minnow,0.7696493349455864
leaden,1.1544740024183797
powder,1.1544740024183797
wrinkle,0.7696493349455864
scatter,0.7696493349455864
situates,0.7696493349455864
complain,0.7696493349455864
scantly,0.7696493349455864
embarrasses,0.7696493349455864
passer,0.7696493349455864
retard,1.1544740024183797
drought,1.1544740024183797
stated,3.0785973397823456
perceived,0.7696493349455864
wasted,3.0785973397823456
whereon,0.7696493349455864
wealthy,1.1544740024183797
earring,0.7696493349455864
developes,1.1544740024183797
gentlewoman,0.7696493349455864
revers,2.3089480048367594
master,1.9241233373639661
talked,0.7696493349455864
bullet,1.1544740024183797
removed,0.7696493349455864
bellow,2.3089480048367594
oldest,0.7696493349455864
whither,1.5392986698911728
strews,0.7696493349455864
sentenced,0.7696493349455864
premise,1.1544740024183797
drowns,1.1544740024183797
ruffle,1.5392986698911728
falling,1.1544740024183797
argent,1.1544740024183797
defies,0.7696493349455864
sounded,0.7696493349455864
sowing,2.3089480048367594
prepared,0.7696493349455864
endures,0.7696493349455864
linger,1.1544740024183797
garnet,0.7696493349455864
minted,0.7696493349455864
fonder,1.1544740024183797
butterfly's,0.7696493349455864
brings,0.7696493349455864
totters,0.7696493349455864
partake,0.7696493349455864
sight's,0.7696493349455864
washed,1.5392986698911728
mended,1.9241233373639661
sipped,1.9241233373639661
victor,0.7696493349455864
killed,1.1544740024183797
swagger,0.7696493349455864
enabled,0.7696493349455864
expire,0.7696493349455864
achieves,0.7696493349455864
bearest,0.7696493349455864
promoted,0.7696493349455864
stormy,0.7696493349455864
hasten,1.1544740024183797
deface,0.7696493349455864
ticking,0.7696493349455864
stinging,0.7696493349455864
wending,1.5392986698911728
sailed,1.9241233373639661
modesty,1.1544740024183797
suffused,0.7696493349455864
picked,1.1544740024183797
swindler,0.7696493349455864
deport,0.7696493349455864
meaning,1.1544740024183797
monarch,0.7696493349455864
laying,1.5392986698911728
inhere,0.7696493349455864
rocked,0.7696493349455864
sending,1.1544740024183797
interruption,0.7696493349455864
cattle,1.1544740024183797
starved,1.1544740024183797
bitter,0.7696493349455864
coffer,1.5392986698911728
heaped,1.1544740024183797
auroral,0.7696493349455864
computes,0.7696493349455864
mapped,0.7696493349455864
charted,1.9241233373639661
betides,0.7696493349455864
learnt,1.1544740024183797
chased,0.7696493349455864
teazed,0.7696493349455864
partakes,0.7696493349455864
planted,1.1544740024183797
trilled,1.5392986698911728
sapped,1.1544740024183797
warmed,0.7696493349455864
whence,0.7696493349455864
gather,1.1544740024183797
grapple,0.7696493349455864
summit,0.7696493349455864
strives,1.1544740024183797
severe,0.7696493349455864
middle,0.7696493349455864
swinging,0.7696493349455864
divided,1.1544740024183797
bridle,1.1544740024183797
pursues,0.7696493349455864
has'nt,1.1544740024183797
enclose,0.7696493349455864
commuted,0.7696493349455864
expend,0.7696493349455864
starve,0.7696493349455864
overhears,0.7696493349455864
endure,0.7696493349455864
fought,1.5392986698911728
beggary,0.7696493349455864
crested,0.7696493349455864
ringing,0.7696493349455864
chanced,1.9241233373639661
untraversed,0.7696493349455864
mingle,1.5392986698911728
untravelled,0.7696493349455864
charger,1.5392986698911728
debate,1.1544740024183797
waning,1.9241233373639661
wanting,1.1544740024183797
number,1.1544740024183797
ladder's,0.7696493349455864
creased,1.5392986698911728
apprehension's,0.7696493349455864
pilate,1.1544740024183797
chasten,0.7696493349455864
diving,1.9241233373639661
strait,1.1544740024183797
streak,0.7696493349455864
ballot,0.7696493349455864
faster,2.3089480048367594
breach,1.1544740024183797
needing,0.7696493349455864
plover,0.7696493349455864
seeming,1.1544740024183797
comprehended,0.7696493349455864
caller,0.7696493349455864
beguile,0.7696493349455864
withold,0.7696493349455864
speculation,0.7696493349455864
speculation's,0.7696493349455864
accepts,0.7696493349455864
overhead,0.7696493349455864
yonder,1.1544740024183797
cornet,1.1544740024183797
endued,0.7696493349455864
exhaled,0.7696493349455864
slower,1.5392986698911728
heather,0.7696493349455864
pleiads,1.1544740024183797
tapped,1.1544740024183797
had'st,0.7696493349455864
withdrawn,0.7696493349455864
spangle,0.7696493349455864
dejected,0.7696493349455864
encloses,0.7696493349455864
expose,0.7696493349455864
delinquency,0.7696493349455864
pinion,0.7696493349455864
canton,0.7696493349455864
adores,0.7696493349455864
presumed,1.1544740024183797
surety,0.7696493349455864
beating,0.7696493349455864
hoarse,0.7696493349455864
inheres,0.7696493349455864
deprived,0.7696493349455864
balking,0.7696493349455864
indicate,0.7696493349455864
revelation's,0.7696493349455864
chanted,1.5392986698911728
moaning,0.7696493349455864
marched,0.7696493349455864
deportment,0.7696493349455864
drilled,0.7696493349455864
mashed,0.7696493349455864
covets,0.7696493349455864
protects,0.7696493349455864
interrupted,0.7696493349455864
abridges,0.7696493349455864
retarded,0.7696493349455864
failing,1.5392986698911728
treading,0.7696493349455864
seated,1.1544740024183797
strung,1.5392986698911728
effaced,0.7696493349455864
denoted,0.7696493349455864
freshet,1.1544740024183797
pearly,1.5392986698911728
strand,0.7696493349455864
dangle,1.9241233373639661
housewife's,0.7696493349455864
giving,0.7696493349455864
combine,0.7696493349455864
swallow,1.1544740024183797
enforced,0.7696493349455864
skipper,0.7696493349455864
dating,0.7696493349455864
debated,0.7696493349455864
lengthy,0.7696493349455864
celebrated,0.7696493349455864
confide,0.7696493349455864
assent,0.7696493349455864
handled,0.7696493349455864
intercepting,1.1544740024183797
meddle,0.7696493349455864
unties,0.7696493349455864
preaches,1.1544740024183797
exhilirates,1.1544740024183797
travelled,0.7696493349455864
wind's,0.7696493349455864
sweeping,0.7696493349455864
slight,1.9241233373639661
alters,0.7696493349455864
skipped,1.1544740024183797
crumbled,0.7696493349455864
fasten,0.7696493349455864
slashing,1.1544740024183797
ticket,0.7696493349455864
creates,1.1544740024183797
cherry,0.7696493349455864
space's,0.7696493349455864
fame's,1.1544740024183797
lightest,0.7696493349455864
practised,0.7696493349455864
declined,0.7696493349455864
defied,1.5392986698911728
defined,1.1544740024183797
watcher,0.7696493349455864
beguiles,0.7696493349455864
therein,1.1544740024183797
settler,1.5392986698911728
yearns,1.5392986698911728
enlarges,0.7696493349455864
escutscheon,0.7696493349455864
wading,1.5392986698911728
was'nt,1.1544740024183797
chatted,1.1544740024183797
profaned,0.7696493349455864
leaked,1.1544740024183797
deposed,1.1544740024183797
enfold,0.7696493349455864
charmed,0.7696493349455864
winding,1.5392986698911728
soared,1.1544740024183797
fright,1.9241233373639661
brayed,0.7696493349455864
exhilarates,1.1544740024183797
sawing,1.9241233373639661
aground,0.7696493349455864
peruse,0.7696493349455864
thanks,0.7696493349455864
impart,0.7696493349455864
aspire,0.7696493349455864
dearth,1.1544740024183797
mine's,0.7696493349455864
transported,1.1544740024183797
winked,0.7696493349455864
scream,0.7696493349455864
mellow,0.7696493349455864
submit,0.7696493349455864
develops,0.7696493349455864
kinder,1.1544740024183797
tingle,1.9241233373639661
espies,0.7696493349455864
untarnished,0.7696493349455864
robbery,0.7696493349455864
ceasing,0.7696493349455864
importunity,0.7696493349455864
uncertainty,0.7696493349455864
precedes,0.7696493349455864
dumber,0.7696493349455864
leaping,1.5392986698911728
kissing,0.7696493349455864
composed,0.7696493349455864
staked,1.9241233373639661
require,0.7696493349455864
lingers,0.7696493349455864
raffle,0.7696493349455864
racket,0.7696493349455864
shamed,1.9241233373639661
aspires,0.7696493349455864
did'st,0.7696493349455864
swaying,0.7696493349455864
hastened,0.7696493349455864
chuckle,0.7696493349455864
shatter,0.7696493349455864
plashing,1.1544740024183797
strife,1.1544740024183797
balked,0.7696493349455864
debases,0.7696493349455864
defaces,0.7696493349455864
interior,0.7696493349455864
indifference,0.7696493349455864
durable,0.7696493349455864
complaint,0.7696493349455864
dancer,1.5392986698911728
resumed,1.1544740024183797
shower,1.1544740024183797
sprinkle,0.7696493349455864
reposed,0.7696493349455864
darting,1.5392986698911728
inhales,0.7696493349455864
crooned,0.7696493349455864
dangles,1.1544740024183797
settle,1.5392986698911728
untied,0.7696493349455864
pleads,1.1544740024183797
balize,0.7696493349455864
establishes,0.7696493349455864
leaning,1.9241233373639661
sufficed,0.7696493349455864
cinder,1.1544740024183797
comest,0.7696493349455864
begets,0.7696493349455864
partly,0.7696493349455864
tamper,0.7696493349455864
compliment,0.7696493349455864
thence,0.7696493349455864
feeding,1.1544740024183797
instability,0.7696493349455864
purled,1.1544740024183797
celebrate,0.7696493349455864
courier,0.7696493349455864
courser,0.7696493349455864
wounded,0.7696493349455864
hunter,0.7696493349455864
suffuses,0.7696493349455864
derived,1.5392986698911728
decayed,0.7696493349455864
praised,1.1544740024183797
sprung,1.1544740024183797
snow's,0.7696493349455864
exhale,0.7696493349455864
complains,0.7696493349455864
visiters,0.7696493349455864
forced,1.5392986698911728
abates,0.7696493349455864
exhales,0.7696493349455864
profane,0.7696493349455864
inhaled,0.7696493349455864
ruffled,1.5392986698911728
